Mitocheck_Phenotypic_Class,Metadata_is_control,Cell_UUID,Location_Center_X,Location_Center_Y,Metadata_Plate,Metadata_Well,Metadata_Frame,Metadata_Site,Metadata_Plate_Map_Name,Metadata_DNA,Metadata_Gene,Metadata_Gene_Replicate,Metadata_control_index,n_pos_pairs,n_total_pairs,average_precision,p_value,p < 0.05,-log10(AP p-value),Features
Apoptosis,0,a94129eb-a40e-4ffb-8b7a-9efe305ce036,967,416,LT0091_30,169,43,1,LT0091_30_169,LT0091_30/LT0091_30_169_43.tif,ENSG00000165675,1,-1,38,3938,0.054701557646603415,0.00019998,True,3.6990135,cp
Apoptosis,0,c09fbfe0-058e-4fe3-9b31-8b9c4f5feda3,679,217,LT0094_04,319,73,1,LT0094_04_319,LT0094_04/LT0094_04_319_73.tif,ENSG00000177426,1,-1,79,3979,0.1743104561473008,9.999e-05,True,4.0000434,cp
Apoptosis,0,8488534f-565f-4bba-80d2-5a037cfd1819,501,671,LT0094_04,319,73,1,LT0094_04_319,LT0094_04/LT0094_04_319_73.tif,ENSG00000177426,1,-1,79,3979,0.20180642628568335,9.999e-05,True,4.0000434,cp
Apoptosis,0,28dc39f7-ad48-4e30-8a78-fa841f643a91,694,158,LT0094_04,319,73,1,LT0094_04_319,LT0094_04/LT0094_04_319_73.tif,ENSG00000177426,1,-1,79,3979,0.18560169187980438,9.999e-05,True,4.0000434,cp
Apoptosis,0,90de3e93-800b-40dd-af82-3dea0f96e5dc,240,395,LT0094_04,319,93,1,LT0094_04_319,LT0094_04/LT0094_04_319_93.tif,ENSG00000177426,1,-1,79,3979,0.07471879664593974,9.999e-05,True,4.0000434,cp
Apoptosis,0,61632b49-5eb1-4c40-a6ef-2bf023a118b0,837,366,LT0094_04,319,93,1,LT0094_04_319,LT0094_04/LT0094_04_319_93.tif,ENSG00000177426,1,-1,79,3979,0.14930339944184345,9.999e-05,True,4.0000434,cp
Apoptosis,0,8d720c06-093f-4013-b3a1-fa60930189fd,538,892,LT0098_13,21,21,1,LT0098_13_21,LT0098_13/LT0098_13_21_21.tif,ENSG00000110675,1,-1,43,3943,0.0268432254619083,0.01449855,True,1.8386754,cp
Apoptosis,0,2cec1d51-99fe-46a5-bc2f-4cadec0aeded,187,667,LT0100_03,93,37,1,LT0100_03_93,LT0100_03/LT0100_03_93_37.tif,ENSG00000148826,1,-1,65,3965,0.08344886662721851,9.999e-05,True,4.0000434,cp
Apoptosis,0,2d3b152a-fd3c-432e-aad9-f253e9ffe1ec,1103,504,LT0100_03,93,56,1,LT0100_03_93,LT0100_03/LT0100_03_93_56.tif,ENSG00000148826,1,-1,65,3965,0.11161695305809602,9.999e-05,True,4.0000434,cp
Apoptosis,0,5d19e677-97cf-43fc-b49b-bca6d399d591,585,689,LT0100_03,93,56,1,LT0100_03_93,LT0100_03/LT0100_03_93_56.tif,ENSG00000148826,1,-1,65,3965,0.1127790554097258,9.999e-05,True,4.0000434,cp
Apoptosis,0,27db635f-086d-4633-be20-9457b74b1023,551,849,LT0100_03,93,56,1,LT0100_03_93,LT0100_03/LT0100_03_93_56.tif,ENSG00000148826,1,-1,65,3965,0.05657084062172301,9.999e-05,True,4.0000434,cp
Apoptosis,0,ab52c17d-0dbd-491f-bfae-075640487a72,572,850,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.07015380270816046,9.999e-05,True,4.0000434,cp
Apoptosis,0,1e505b93-a316-467c-b8d6-a94994df23d3,1009,520,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.1095555768253006,9.999e-05,True,4.0000434,cp
Apoptosis,0,4f97cdb3-7168-4ce5-9199-372f795b0e8d,503,441,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.03976690362916349,0.00169983,True,2.7695944,cp
Apoptosis,0,7d86422e-5391-454f-a2ef-e46ba16aa83c,468,819,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.10990513097657591,9.999e-05,True,4.0000434,cp
Apoptosis,0,3c655ff5-8a19-4f8b-b521-7439dc87f915,385,922,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.06938008098580373,9.999e-05,True,4.0000434,cp
Apoptosis,0,275a4333-4e0c-47ed-ac21-e86c2b26c15a,740,463,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.11662524698170436,9.999e-05,True,4.0000434,cp
Apoptosis,0,062e9312-e51f-43bf-bea8-f72e55152013,552,427,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.038727514077057615,0.00239976,True,2.6198323,cp
Apoptosis,0,02a309b1-1e39-490d-be4c-926852e1615e,607,873,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.16633749910616602,9.999e-05,True,4.0000434,cp
Apoptosis,0,4a302fd6-8a92-4666-8d86-41d5ba8e817d,692,721,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.06870342682731952,9.999e-05,True,4.0000434,cp
Apoptosis,0,390956cc-f891-409f-9ea6-93748d2f6a02,595,860,LT0100_03,93,84,1,LT0100_03_93,LT0100_03/LT0100_03_93_84.tif,ENSG00000148826,1,-1,65,3965,0.07844203045869,9.999e-05,True,4.0000434,cp
Apoptosis,0,af4ba8ff-8f90-42c2-b669-1f0eb2b807a4,675,333,LT0106_02,287,19,1,LT0106_02_287,LT0106_02/LT0106_02_287_19.tif,ENSG00000186143,1,-1,23,3923,0.03547902729006786,0.00679932,True,2.1675346,cp
Apoptosis,0,7cd337a6-e188-4017-865d-b2fe1d09a497,1200,150,LT0106_02,287,19,1,LT0106_02_287,LT0106_02/LT0106_02_287_19.tif,ENSG00000186143,1,-1,23,3923,0.022707261411336693,0.0159984,True,1.7959235,cp
Apoptosis,0,46d4aaee-24e7-4591-a983-7eba17a93e54,698,695,LT0109_38,381,66,1,LT0109_38_381,LT0109_38/LT0109_38_381_66.tif,COPB,1,-1,52,3952,0.11317401753043965,9.999e-05,True,4.0000434,cp
Apoptosis,0,d6cbb7cb-92fc-49f0-8ee5-ea95490216f5,326,633,LT0109_38,381,66,1,LT0109_38_381,LT0109_38/LT0109_38_381_66.tif,COPB,1,-1,52,3952,0.15805352539253884,9.999e-05,True,4.0000434,cp
Apoptosis,0,9652a3f0-2f2a-4796-bb37-bca396b801ea,765,639,LT0109_38,381,66,1,LT0109_38_381,LT0109_38/LT0109_38_381_66.tif,COPB,1,-1,52,3952,0.022031289551165675,0.04809519,True,1.3178984,cp
Apoptosis,0,db518307-d930-40d0-b52f-4e4cc04bd65f,1059,510,LT0109_38,381,66,1,LT0109_38_381,LT0109_38/LT0109_38_381_66.tif,COPB,1,-1,52,3952,0.17518572553233588,9.999e-05,True,4.0000434,cp
Apoptosis,0,2f14e8b7-fc79-402e-b702-29185f5cf7aa,912,551,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.10344965592635093,9.999e-05,True,4.0000434,cp
Apoptosis,0,4ecff73b-2642-4dbb-8d67-b204c6b42a61,307,233,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.08263420014447205,9.999e-05,True,4.0000434,cp
Apoptosis,0,da43022f-55ff-4603-b9a0-b5c724c042a3,909,385,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.06778116763771026,9.999e-05,True,4.0000434,cp
Apoptosis,0,4a1f2972-cba8-4df6-b9e5-1fad4bb0f0ce,284,249,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.11835974978233578,9.999e-05,True,4.0000434,cp
Apoptosis,0,8aa045f4-aeb8-4c9c-b849-bff4566fbdb8,264,231,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.2262247783100659,9.999e-05,True,4.0000434,cp
Apoptosis,0,3a8aff11-539e-4af5-9efb-d2a72328e03f,395,564,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.10679795583609816,9.999e-05,True,4.0000434,cp
Apoptosis,0,631f94cc-59d2-4ddc-a72d-f52814e754c2,934,536,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.10184560741204107,9.999e-05,True,4.0000434,cp
Apoptosis,0,f1830bae-a484-48a5-ae95-832646f7ac83,380,681,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.07794498810094307,9.999e-05,True,4.0000434,cp
Apoptosis,0,53c33009-aeee-4e28-87e1-daff6f736ab8,409,769,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.10988480155621155,9.999e-05,True,4.0000434,cp
Apoptosis,0,f230634e-8310-48c1-a39e-b589275a1168,246,225,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.12646098736196631,9.999e-05,True,4.0000434,cp
Apoptosis,0,a4150eda-770c-4005-8fb2-8e00dc11da4f,760,673,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.1724580312665423,9.999e-05,True,4.0000434,cp
Apoptosis,0,ae5b82c5-ea3b-482f-b6eb-d4c9d8b4fde8,916,368,LT0109_38,381,87,1,LT0109_38_381,LT0109_38/LT0109_38_381_87.tif,COPB,1,-1,52,3952,0.07257649937478174,9.999e-05,True,4.0000434,cp
Apoptosis,0,4204ab91-3916-45c3-80b4-ac70b7ae1751,215,961,LT0109_38,349,69,1,LT0109_38_349,LT0109_38/LT0109_38_349_69.tif,Eg5,1,-1,135,4035,0.04906156409026487,0.00579942,True,2.2366154,cp
Apoptosis,0,5568e36a-5091-4676-b37c-ab7abdd53391,348,93,LT0109_38,349,69,1,LT0109_38_349,LT0109_38/LT0109_38_349_69.tif,Eg5,1,-1,135,4035,0.1381451800577477,9.999e-05,True,4.0000434,cp
Apoptosis,0,53fe74e2-772e-43e7-9937-616552e6581b,1210,296,LT0109_38,349,69,1,LT0109_38_349,LT0109_38/LT0109_38_349_69.tif,Eg5,1,-1,135,4035,0.18612217605053685,9.999e-05,True,4.0000434,cp
Apoptosis,0,0c073a8e-e5c4-4b32-9f26-159e4d7adbcd,257,903,LT0109_38,349,69,1,LT0109_38_349,LT0109_38/LT0109_38_349_69.tif,Eg5,1,-1,135,4035,0.25702776563004504,9.999e-05,True,4.0000434,cp
Apoptosis,0,53837592-6c9d-40b2-a238-97ac070af983,1053,292,LT0109_38,349,69,1,LT0109_38_349,LT0109_38/LT0109_38_349_69.tif,Eg5,1,-1,135,4035,0.11121615278558641,9.999e-05,True,4.0000434,cp
Apoptosis,0,990be9d1-dd6a-4888-96bc-381f649c309e,225,484,LT0109_38,349,88,1,LT0109_38_349,LT0109_38/LT0109_38_349_88.tif,Eg5,1,-1,135,4035,0.08920344598654831,9.999e-05,True,4.0000434,cp
Apoptosis,0,b5fc7497-3d69-422a-a4fe-cd54d1a33862,874,512,LT0109_38,349,88,1,LT0109_38_349,LT0109_38/LT0109_38_349_88.tif,Eg5,1,-1,135,4035,0.14047677392489727,9.999e-05,True,4.0000434,cp
Apoptosis,0,4d9a31b9-4bf0-41ab-869b-0b2a5fb13490,252,587,LT0109_38,349,88,1,LT0109_38_349,LT0109_38/LT0109_38_349_88.tif,Eg5,1,-1,135,4035,0.15028431039517154,9.999e-05,True,4.0000434,cp
Apoptosis,0,93828a81-4dc4-4403-a348-87af222e2d68,908,43,LT0109_38,338,27,1,LT0109_38_338,LT0109_38/LT0109_38_338_27.tif,Eg5,1,-1,135,4035,0.14645218066444488,9.999e-05,True,4.0000434,cp
Apoptosis,0,b5f9fcd2-4710-4ac0-9a76-a123f605a800,1049,558,LT0109_38,338,80,1,LT0109_38_338,LT0109_38/LT0109_38_338_80.tif,Eg5,1,-1,135,4035,0.1367407169284921,9.999e-05,True,4.0000434,cp
Apoptosis,0,f9d662eb-db24-4cf4-9443-26e0d6634af0,758,178,LT0109_38,338,80,1,LT0109_38_338,LT0109_38/LT0109_38_338_80.tif,Eg5,1,-1,135,4035,0.13261036474881358,9.999e-05,True,4.0000434,cp
Apoptosis,0,cb0eef98-6d26-4fdd-b138-157cd6cc1693,138,630,LT0138_03,127,31,1,LT0138_03_127,LT0138_03/LT0138_03_127_31.tif,ENSG00000116641,1,-1,51,3951,0.17226833313144568,9.999e-05,True,4.0000434,cp
Apoptosis,0,7b611d9d-de6c-4345-aca8-71a4e4e0a080,73,692,LT0138_03,127,51,1,LT0138_03_127,LT0138_03/LT0138_03_127_51.tif,ENSG00000116641,1,-1,51,3951,0.3866744541990921,9.999e-05,True,4.0000434,cp
Apoptosis,0,c0b90c21-cc7c-4dac-8db8-2f714c5db249,698,161,LT0138_03,127,51,1,LT0138_03_127,LT0138_03/LT0138_03_127_51.tif,ENSG00000116641,1,-1,51,3951,0.39262896990727253,9.999e-05,True,4.0000434,cp
Apoptosis,0,e05f88ed-0189-4be3-90a9-c420883d2711,639,665,LT0138_03,127,51,1,LT0138_03_127,LT0138_03/LT0138_03_127_51.tif,ENSG00000116641,1,-1,51,3951,0.3760478840665707,9.999e-05,True,4.0000434,cp
Apoptosis,0,f0780400-fdbe-454a-a9ac-021a1da9b3c0,137,626,LT0138_03,127,51,1,LT0138_03_127,LT0138_03/LT0138_03_127_51.tif,ENSG00000116641,1,-1,51,3951,0.3312352190051213,9.999e-05,True,4.0000434,cp
Apoptosis,0,ea96e80e-b831-4633-99cf-48abf642d0e6,738,185,LT0138_03,127,51,1,LT0138_03_127,LT0138_03/LT0138_03_127_51.tif,ENSG00000116641,1,-1,51,3951,0.320436803085629,9.999e-05,True,4.0000434,cp
Apoptosis,0,d0d81385-d667-4601-914b-b8bb053c376f,533,844,LT0138_03,127,62,1,LT0138_03_127,LT0138_03/LT0138_03_127_62.tif,ENSG00000116641,1,-1,51,3951,0.19183307892257354,9.999e-05,True,4.0000434,cp
Apoptosis,0,82efa8a3-525e-4ab1-9157-cf072a4ebff2,175,360,LT0138_03,127,62,1,LT0138_03_127,LT0138_03/LT0138_03_127_62.tif,ENSG00000116641,1,-1,51,3951,0.15985458925882973,9.999e-05,True,4.0000434,cp
Apoptosis,0,68465d15-8a6c-4af6-a364-8b66648ab651,696,804,LT0138_03,127,62,1,LT0138_03_127,LT0138_03/LT0138_03_127_62.tif,ENSG00000116641,1,-1,51,3951,0.2607185638952572,9.999e-05,True,4.0000434,cp
Apoptosis,0,957c057b-5605-484e-b1ca-9c4d1ee53503,966,588,LT0138_03,127,62,1,LT0138_03_127,LT0138_03/LT0138_03_127_62.tif,ENSG00000116641,1,-1,51,3951,0.3308474779406954,9.999e-05,True,4.0000434,cp
Apoptosis,0,0c6fc179-8bdf-4528-9578-89f87ee1b2fb,202,368,LT0138_03,127,62,1,LT0138_03_127,LT0138_03/LT0138_03_127_62.tif,ENSG00000116641,1,-1,51,3951,0.13277567153248537,9.999e-05,True,4.0000434,cp
Apoptosis,0,3db3ec54-bdc4-48d8-9399-5a7107a0551d,601,200,LT0138_03,127,62,1,LT0138_03_127,LT0138_03/LT0138_03_127_62.tif,ENSG00000116641,1,-1,51,3951,0.22761280763180422,9.999e-05,True,4.0000434,cp
Apoptosis,0,cc6ff140-622b-4346-b206-5c8b0a5407fa,522,810,LT0138_03,127,62,1,LT0138_03_127,LT0138_03/LT0138_03_127_62.tif,ENSG00000116641,1,-1,51,3951,0.39666911858120807,9.999e-05,True,4.0000434,cp
Apoptosis,0,78f8a51e-438e-45f8-88f0-8c4782b1ba91,695,846,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.14106900565596833,9.999e-05,True,4.0000434,cp
Apoptosis,0,df8d65d3-1e9f-4957-9434-c3cf4753c3fb,685,767,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.04463607097603909,0.00059994,True,3.221892,cp
Apoptosis,0,c34106de-e5e4-4563-8672-fe43a2fed27c,230,761,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.3954273386786703,9.999e-05,True,4.0000434,cp
Apoptosis,0,9845c95c-ae6b-43be-b0b7-a834cb2c756c,533,847,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.18346500456949913,9.999e-05,True,4.0000434,cp
Apoptosis,0,d782ce6d-710c-4a9d-bc52-c7df425d4abe,602,200,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.23180034619609635,9.999e-05,True,4.0000434,cp
Apoptosis,0,04d11b4c-de34-468b-a5cf-7029d5934616,913,336,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.15824051758134827,9.999e-05,True,4.0000434,cp
Apoptosis,0,865a6f72-b037-444f-b07f-23e00ce8c8df,515,809,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.2956690205746984,9.999e-05,True,4.0000434,cp
Apoptosis,0,ccdba088-8865-4497-94dd-719b99e6236d,846,343,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.30241425403635774,9.999e-05,True,4.0000434,cp
Apoptosis,0,97a4a628-adfc-4b5a-86f8-8b76fc29d750,696,161,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.20203124883600726,9.999e-05,True,4.0000434,cp
Apoptosis,0,e28662c7-19d0-4904-a3cf-0139ecbd9f6f,255,700,LT0138_03,127,75,1,LT0138_03_127,LT0138_03/LT0138_03_127_75.tif,ENSG00000116641,1,-1,51,3951,0.4029436631330771,9.999e-05,True,4.0000434,cp
Apoptosis,0,c9431be9-5ffd-4b5c-972e-f4e388ed048b,368,829,LT0157_04,5,78,1,LT0157_04_5,LT0157_04/LT0157_04_5_78.tif,ENSG00000175216,1,-1,91,3991,0.21786610718064103,9.999e-05,True,4.0000434,cp
ADCCM,0,608a4586-cccf-41ce-b4b5-da1eb7f5526f,675,390,LT0023_04,5,72,1,LT0023_04_5,LT0023_04/LT0023_04_5_72.tif,MYST1,1,-1,58,3958,0.05406644677731121,9.999e-05,True,4.0000434,cp
ADCCM,0,4f060e52-c083-410c-a093-a3818cf4db94,123,162,LT0030_17,184,36,1,LT0030_17_184,LT0030_17/LT0030_17_184_36.tif,RGR,1,-1,69,3969,0.25805766594100266,9.999e-05,True,4.0000434,cp
ADCCM,0,e0c4332f-744f-4308-8a1f-b467fd4afab4,597,144,LT0030_17,184,36,1,LT0030_17_184,LT0030_17/LT0030_17_184_36.tif,RGR,1,-1,69,3969,0.2891005959290895,9.999e-05,True,4.0000434,cp
ADCCM,0,cffd0d5d-ad00-4ab7-b624-c3b7c575f84b,376,274,LT0030_17,184,36,1,LT0030_17_184,LT0030_17/LT0030_17_184_36.tif,RGR,1,-1,69,3969,0.22943401908219233,9.999e-05,True,4.0000434,cp
ADCCM,0,9074014d-90aa-4c33-9a4c-44879acd663c,489,72,LT0030_17,184,39,1,LT0030_17_184,LT0030_17/LT0030_17_184_39.tif,RGR,1,-1,69,3969,0.14676894126860524,9.999e-05,True,4.0000434,cp
ADCCM,0,d40e39e8-9ecc-4350-a266-34b8174e8151,165,199,LT0030_17,184,39,1,LT0030_17_184,LT0030_17/LT0030_17_184_39.tif,RGR,1,-1,69,3969,0.2572102663013851,9.999e-05,True,4.0000434,cp
ADCCM,0,0e8800f4-046b-4035-bf2f-a4259b6db888,121,158,LT0030_17,184,39,1,LT0030_17_184,LT0030_17/LT0030_17_184_39.tif,RGR,1,-1,69,3969,0.3960358706637564,9.999e-05,True,4.0000434,cp
ADCCM,0,b39cad14-69ed-4f98-b05e-d6d80f7a2fde,384,273,LT0030_17,184,39,1,LT0030_17_184,LT0030_17/LT0030_17_184_39.tif,RGR,1,-1,69,3969,0.36266813848175233,9.999e-05,True,4.0000434,cp
ADCCM,0,afa046ae-eb59-4ffc-a560-357214476210,608,141,LT0030_17,184,39,1,LT0030_17_184,LT0030_17/LT0030_17_184_39.tif,RGR,1,-1,69,3969,0.38018659676269356,9.999e-05,True,4.0000434,cp
ADCCM,0,69b7b9e3-2c53-4b4f-94de-1db3a3afa0db,598,134,LT0030_17,184,41,1,LT0030_17_184,LT0030_17/LT0030_17_184_41.tif,RGR,1,-1,69,3969,0.23336659087582654,9.999e-05,True,4.0000434,cp
ADCCM,0,566173c2-a2bd-40d5-bc16-f092ca349c1b,168,206,LT0030_17,184,41,1,LT0030_17_184,LT0030_17/LT0030_17_184_41.tif,RGR,1,-1,69,3969,0.2774958940185622,9.999e-05,True,4.0000434,cp
ADCCM,0,9881764c-d54d-46af-8d92-fc8f85384021,380,271,LT0030_17,184,41,1,LT0030_17_184,LT0030_17/LT0030_17_184_41.tif,RGR,1,-1,69,3969,0.3160643569667156,9.999e-05,True,4.0000434,cp
ADCCM,0,8d63752a-1ac2-42aa-93a5-3adc351a6ada,350,149,LT0030_17,184,41,1,LT0030_17_184,LT0030_17/LT0030_17_184_41.tif,RGR,1,-1,69,3969,0.16873756868357942,9.999e-05,True,4.0000434,cp
ADCCM,0,7c334d8f-eb0e-498a-8d18-8dc9031b6a32,383,270,LT0030_17,184,46,1,LT0030_17_184,LT0030_17/LT0030_17_184_46.tif,RGR,1,-1,69,3969,0.32852255200165426,9.999e-05,True,4.0000434,cp
ADCCM,0,6a8ed18f-13f8-4c7f-b253-4f2df4c5e407,600,127,LT0030_17,184,46,1,LT0030_17_184,LT0030_17/LT0030_17_184_46.tif,RGR,1,-1,69,3969,0.3178534072729473,9.999e-05,True,4.0000434,cp
ADCCM,0,36ff4244-7d2a-4df6-8e1f-3e5f25163ef0,119,157,LT0030_17,184,46,1,LT0030_17_184,LT0030_17/LT0030_17_184_46.tif,RGR,1,-1,69,3969,0.2813357536302406,9.999e-05,True,4.0000434,cp
ADCCM,0,b6fc33e9-9288-4f3f-8c38-773d1f767f54,355,151,LT0030_17,184,46,1,LT0030_17_184,LT0030_17/LT0030_17_184_46.tif,RGR,1,-1,69,3969,0.22509187747180875,9.999e-05,True,4.0000434,cp
ADCCM,0,36fb7599-ec84-4e78-98e3-bf9869bab7ba,123,161,LT0030_17,184,50,1,LT0030_17_184,LT0030_17/LT0030_17_184_50.tif,RGR,1,-1,69,3969,0.25108002550168373,9.999e-05,True,4.0000434,cp
ADCCM,0,2a36feb8-e5a0-4e0b-902b-8f2854a2275d,171,209,LT0030_17,184,50,1,LT0030_17_184,LT0030_17/LT0030_17_184_50.tif,RGR,1,-1,69,3969,0.3307789435616537,9.999e-05,True,4.0000434,cp
ADCCM,0,bba1e5b6-2d05-4b5a-912f-d5e896ddd30c,399,35,LT0030_17,184,59,1,LT0030_17_184,LT0030_17/LT0030_17_184_59.tif,RGR,1,-1,69,3969,0.2902868209971645,9.999e-05,True,4.0000434,cp
ADCCM,0,418dc493-1092-4cb8-8129-b9dbbb73b352,131,161,LT0030_17,184,59,1,LT0030_17_184,LT0030_17/LT0030_17_184_59.tif,RGR,1,-1,69,3969,0.3071199186272872,9.999e-05,True,4.0000434,cp
ADCCM,0,31f698b4-7f34-4654-b445-833dd6a49c8a,592,143,LT0030_17,184,59,1,LT0030_17_184,LT0030_17/LT0030_17_184_59.tif,RGR,1,-1,69,3969,0.2269354362749697,9.999e-05,True,4.0000434,cp
ADCCM,0,c0f312aa-22d6-41a4-9a90-32bd4c133ed8,396,83,LT0030_17,184,59,1,LT0030_17_184,LT0030_17/LT0030_17_184_59.tif,RGR,1,-1,69,3969,0.2557771830512825,9.999e-05,True,4.0000434,cp
ADCCM,0,88f57bf3-53f3-4ffa-97a2-ea4dc309fff9,354,140,LT0030_17,184,59,1,LT0030_17_184,LT0030_17/LT0030_17_184_59.tif,RGR,1,-1,69,3969,0.3786569114174739,9.999e-05,True,4.0000434,cp
ADCCM,0,e9b5ce6a-6a4a-4b81-a71e-93144f419e37,586,189,LT0030_17,184,59,1,LT0030_17_184,LT0030_17/LT0030_17_184_59.tif,RGR,1,-1,69,3969,0.1654225253214809,9.999e-05,True,4.0000434,cp
ADCCM,0,57816480-c756-44c3-a803-e238afc449f1,216,663,LT0030_17,184,87,1,LT0030_17_184,LT0030_17/LT0030_17_184_87.tif,RGR,1,-1,69,3969,0.40981684742180535,9.999e-05,True,4.0000434,cp
ADCCM,0,696dc883-e134-4ac4-b2b8-7621c5ce3156,144,348,LT0030_17,184,87,1,LT0030_17_184,LT0030_17/LT0030_17_184_87.tif,RGR,1,-1,69,3969,0.353044149728916,9.999e-05,True,4.0000434,cp
ADCCM,0,3a3498d3-0a48-4256-aeb0-c5fbc96f0c19,130,238,LT0030_17,184,87,1,LT0030_17_184,LT0030_17/LT0030_17_184_87.tif,RGR,1,-1,69,3969,0.24660740104948137,9.999e-05,True,4.0000434,cp
ADCCM,0,601e7e87-291d-40a5-aee5-962887a19c83,256,676,LT0030_17,184,87,1,LT0030_17_184,LT0030_17/LT0030_17_184_87.tif,RGR,1,-1,69,3969,0.33790463576471397,9.999e-05,True,4.0000434,cp
ADCCM,0,14e9e1cc-b3dc-42e1-a42f-0f815ee3feb0,68,663,LT0030_17,184,87,1,LT0030_17_184,LT0030_17/LT0030_17_184_87.tif,RGR,1,-1,69,3969,0.3032389306300876,9.999e-05,True,4.0000434,cp
ADCCM,0,2ec526b5-298f-4d7a-9e49-8fe6aa8a43b8,795,109,LT0038_08,250,54,1,LT0038_08_250,LT0038_08/LT0038_08_250_54.tif,BUB1B,1,-1,30,3930,0.03415606176717124,0.00929907,True,2.0315604,cp
ADCCM,0,e44fd0a3-e586-4e5f-a64a-04cf2a41ccaa,478,594,LT0043_48,166,45,1,LT0043_48_166,LT0043_48/LT0043_48_166_45.tif,OGG1,1,-1,132,4032,0.21076762538079127,9.999e-05,True,4.0000434,cp
ADCCM,0,be4da3c9-2c2d-478c-95b2-ef1f7c6d71ce,251,35,LT0043_48,166,48,1,LT0043_48_166,LT0043_48/LT0043_48_166_48.tif,OGG1,1,-1,132,4032,0.13918805095513345,9.999e-05,True,4.0000434,cp
ADCCM,0,db700197-3748-408c-b176-7ac6efd5c4a1,811,737,LT0043_48,166,56,1,LT0043_48_166,LT0043_48/LT0043_48_166_56.tif,OGG1,1,-1,132,4032,0.14660640189474475,9.999e-05,True,4.0000434,cp
ADCCM,0,2829d8a9-ae45-4bca-8e20-8daf08da1b8b,928,328,LT0043_48,166,56,1,LT0043_48_166,LT0043_48/LT0043_48_166_56.tif,OGG1,1,-1,132,4032,0.15412130140741576,9.999e-05,True,4.0000434,cp
